,url,name,price,rating,reviews
44,/sspa/click?ie=UTF8&spc=MTo2OTUxMTUxMjg5MTI1NDY1OjE2NzU0NDQ1ODQ6c3BfbXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444584%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port","1,139",3.9 out of 5 stars,"6,320"
45,/sspa/click?ie=UTF8&spc=MTo2OTUxMTUxMjg5MTI1NDY1OjE2NzU0NDQ1ODQ6c3BfbXRmOjIwMTA3NTYzMDUwOTk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444584%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Black)","1,399",4.3 out of 5 stars,"1,983"
46,/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1675444584&sprefix=ba%2Caps%2C283&sr=8-29,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,999,4.1 out of 5 stars,23
47,/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1675444584&sprefix=ba%2Caps%2C283&sr=8-30,Artistix 25 ltrs (30 cms)backpack(Talon_40cm_black),"1,999",4.0 out of 5 stars,684
48,/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1675444584&sprefix=ba%2Caps%2C283&sr=8-31,"Arctic Hunter Laptop Bag,Casual Backpack 30L Large Capacity Laptop Bag with 15.6"" Laptop Pocket Water-resistant,Multi-pocket School Travel Business Bag with USB Charging Port for Men/Women,Black",377,4.3 out of 5 stars,"7,644"
49,/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1675444584&sprefix=ba%2Caps%2C283&sr=8-32,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",239,4.0 out of 5 stars,913
50,/Northzone-Waterproof-Backpack-Business-Dimensions/dp/B0BS6QM2GD/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1675444584&sprefix=ba%2Caps%2C283&sr=8-33,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),714,4.0 out of 5 stars,"3,613"
51,/Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1675444584&sprefix=ba%2Caps%2C283&sr=8-34,Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,"1,169",3.9 out of 5 stars,706
52,/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1675444584&sprefix=ba%2Caps%2C283&sr=8-35,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,"1,424",4.3 out of 5 stars,"12,106"
53,/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1675444584&sprefix=ba%2Caps%2C283&sr=8-36,Wesley Ignite Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18.5 inches) (Compatible with 39.62cm(15.6inch laptop),798,4.1 out of 5 stars,2
54,/sspa/click?ie=UTF8&spc=MTo2OTUxMTUxMjg5MTI1NDY1OjE2NzU0NDQ1ODQ6c3BfYnRmOjIwMTA3MTA1MzkxMjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444584%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",664,4.1 out of 5 stars,"2,129"
55,/sspa/click?ie=UTF8&spc=MTo2OTUxMTUxMjg5MTI1NDY1OjE2NzU0NDQ1ODQ6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444584%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,Skybags Polypropylene 46 Cms Travel Bag(DFACN1BLU_Blue),599,4.1 out of 5 stars,"12,106"
56,/sspa/click?ie=UTF8&spc=MTo1NjM0NDgxNzc2MDMwNzA6MTY3NTQ0NDU4ODpzcF9hdGZfbmV4dDoyMDExNTgyNjkzNDc5ODo6MDo6&url=%2FBackpack-Capacity-Water-resistant-Multi-pocket-Business%2Fdp%2FB0B6FK9ZZG%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444588%26sprefix%3Dba%252Caps%252C283%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),498,4.3 out of 5 stars,"9,822"
57,/sspa/click?ie=UTF8&spc=MTo1NjM0NDgxNzc2MDMwNzA6MTY3NTQ0NDU4ODpzcF9hdGZfbmV4dDoyMDEwNDE0MDI2MzY5ODo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444588%26sprefix%3Dba%252Caps%252C283%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",510,5.0 out of 5 stars,9
58,/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-35,Lavie Sport Chairman Director Business Laptop Bags | Premium Leatherette Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,849,3.9 out of 5 stars,10
59,/Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-36,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",498,4.3 out of 5 stars,"2,764"
60,/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-37,Boldfit Waist Bag for Men Travel Bag for Men Chest Bag for Men Travel Fanny Pack for Men Waist Bag for Women Side Bag for Men Travel Accessories / Pouch / Hand Purse. Mobile Bag / Money Bag - Black,489,3.8 out of 5 stars,34
61,/Wesley-Waterproof-Backpack-Business-Dimensions/dp/B0BMQ4D59H/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-38,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)","1,800",5.0 out of 5 stars,684
62,/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-39,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","1,298",3.5 out of 5 stars,"17,776"
63,/Skybags-Polypropylene-Cms-Travel-DFACN1BLU_Blue/dp/B0B6CH21F9/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-40,"WILD MODA Women's Shoulder Bag, Set of 1",999,4.3 out of 5 stars,"5,802"
64,/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-41,OPTIMA Laptop Backpack of OPT-262/263/273/274/1395/1396,"2,849",4 Stars & Up,"5,330"
65,/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-42,Martucci 17 inch 35L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),"1,169",3 Stars & Up,5
66,/sspa/click?ie=UTF8&spc=MTo1NjM0NDgxNzc2MDMwNzA6MTY3NTQ0NDU4ODpzcF9tdGY6MjAxMDg1OTU1OTgxOTg6OjA6Og&url=%2FLavie-Sport-Chairman-Compatible-compartments%2Fdp%2FB0B45VLPMT%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444588%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"TRUE HUMAN® Anti-Theft and USB charging port backpack with combination Number lock Laptop bag,office bag for men and women",299,2 Stars & Up,"8,346"
67,/sspa/click?ie=UTF8&spc=MTo1NjM0NDgxNzc2MDMwNzA6MTY3NTQ0NDU4ODpzcF9tdGY6MjAwNDMzMjExMzY2MDY6OjA6Og&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444588%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,999,1 Star & Up,23
68,/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-45,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Black)","1,049",4.5 out of 5 stars,"12,106"
69,/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-46,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,599,3.9 out of 5 stars,629
70,/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-47,Scarters | Ultimate Premium Laptop Backpack for Business in Water Resistant Anti-Abrasive Nylon Fabric: Terminal ~ Navy Blue for up to 15.6 inch Laptop/MacBook,549,4.0 out of 5 stars,577
71,/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-48,"Arctic Hunter Laptop Bag,Casual Backpack 30L Large Capacity Laptop Bag with 15.6"" Laptop Pocket Water-resistant,Multi-pocket School Travel Business Bag with USB Charging Port for Men/Women,Black",714,4.0 out of 5 stars,"2,166"
72,/Backpack-Business-Resistant-Computer-Notebook/dp/B07GLRSVNZ/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-49,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",498,4.4 out of 5 stars,275
73,/Martucci-Waterproof-Backpack-College-Business/dp/B0BNSXJ2MY/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-50,"TRUE HUMAN® Anti-Theft and USB charging port backpack with combination Number lock Laptop bag,office bag for men and women",599,3.6 out of 5 stars,348
74,/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-51,Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack (TH/JOSHUALAP07),"1,079",3.9 out of 5 stars,46
75,/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675444588&sprefix=ba%2Caps%2C283&sr=8-52,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)","1,196",4.0 out of 5 stars,"3,318"
76,/sspa/click?ie=UTF8&spc=MTo1NjM0NDgxNzc2MDMwNzA6MTY3NTQ0NDU4ODpzcF9idGY6MjAxMDcxMDUzOTEyOTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444588%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",399,4.3 out of 5 stars,"4,595"
77,/sspa/click?ie=UTF8&spc=MTo1NjM0NDgxNzc2MDMwNzA6MTY3NTQ0NDU4ODpzcF9idGY6MjAxMDQxNDAyNjQyOTg6OjA6Og&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444588%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,HP Lightweight 300 Grey Laptops Backpack with Crafted Cable Pass Through and Padded Shoulder Straps,512,3.8 out of 5 stars,5
78,/sspa/click?ie=UTF8&spc=MTozODc2MzE0MzY4Mjk1MDg5OjE2NzU0NDQ1OTA6c3BfYXRmX25leHQ6MjAxMTU4MjY5MzQ3OTg6OjA6Og&url=%2FBackpack-Capacity-Water-resistant-Multi-pocket-Business%2Fdp%2FB0B6FK9ZZG%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444590%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),"1,199",4.1 out of 5 stars,"1,651"
79,/sspa/click?ie=UTF8&spc=MTozODc2MzE0MzY4Mjk1MDg5OjE2NzU0NDQ1OTA6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444590%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,Lavie Women's Medium Mamo Dome Sling Bag | Ladies Purse Handbag | Crossbody Sling Strap,849,4.2 out of 5 stars,343
80,/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-51,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls",399,4.9 out of 5 stars,9
81,/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-52,Lavie Sport Chairman Director Business Laptop Bags | Premium Leatherette Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,599,4.0 out of 5 stars,10
82,/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-53,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Sea Green),699,4.8 out of 5 stars,145
83,/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-54,F Gear Raider 30 Liter Backpack with Rain Cover (.Marpat Navy Digital Camo),589,4.3 out of 5 stars,34
84,/HP-Lightweight-300-Grey-Backpack/dp/B08CY44PVD/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-55,"LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent","1,800",3.9 out of 5 stars,684
85,/NORTH-ZONE-backpack-INVALID-DATA_grey/dp/B0BH8S9QGH/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-56,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,"1,298",3.2 out of 5 stars,"1,651"
86,/Lavie-Spring-Summer-Womens-Sling/dp/B081KGQ3M4/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-57,motherly 25 ltrs (25 Cms) backpack(5860_grey),"12,399",3.8 out of 5 stars,366
87,/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-58,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"2,849",3.6 out of 5 stars,348
88,/sspa/click?ie=UTF8&spc=MTozODc2MzE0MzY4Mjk1MDg5OjE2NzU0NDQ1OTA6c3BfbXRmOjIwMTA4NTk1NTk4MTk4OjowOjo&url=%2FLavie-Sport-Chairman-Compatible-compartments%2Fdp%2FB0B45VLPMT%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444590%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,169",5.0 out of 5 stars,712
89,/sspa/click?ie=UTF8&spc=MTozODc2MzE0MzY4Mjk1MDg5OjE2NzU0NDQ1OTA6c3BfbXRmOjIwMTA3NTk5NTk3MDk4OjowOjo&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MG3F91S%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444590%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,699,3.5 out of 5 stars,67
90,/F-Gear-Raider-Marpat-Navy-Backpack/dp/B07F1157TV/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-61,Skybags Brat Sea Green 46 Cms Casual Backpack,"2,239",4.6 out of 5 stars,33
91,/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-62,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",512,4 Stars & Up,"1,372"
92,/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-63,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Black)",999,3 Stars & Up,46
93,/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-64,Scarters | Ultimate Premium Laptop Backpack for Business in Water Resistant Anti-Abrasive Nylon Fabric: Terminal ~ Navy Blue for up to 15.6 inch Laptop/MacBook,"1,999",2 Stars & Up,577
94,/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-65,"Arctic Hunter Laptop Bag,Casual Backpack 30L Large Capacity Laptop Bag with 15.6"" Laptop Pocket Water-resistant,Multi-pocket School Travel Business Bag with USB Charging Port for Men/Women,Black","1,002",1 Star & Up,"7,644"
95,/Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-66,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",599,4.5 out of 5 stars,"2,869"
96,/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-67,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,658,3.9 out of 5 stars,516
97,/Skybags-Brat-Green-Casual-Backpack/dp/B08Z21W4TG/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675444590&sprefix=ba%2Caps%2C283&sr=8-68,"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls","1,199",3.8 out of 5 stars,"2,236"
98,/sspa/click?ie=UTF8&spc=MTozODc2MzE0MzY4Mjk1MDg5OjE2NzU0NDQ1OTA6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444590%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,F Gear Luxur Brown 25 liter Laptop Backpack (2404),"1,079",3.9 out of 5 stars,"5,403"
99,/sspa/click?ie=UTF8&spc=MTozODc2MzE0MzY4Mjk1MDg5OjE2NzU0NDQ1OTA6c3BfYnRmOjIwMTA3MTA1MzkxMjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444590%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Sirona Sanitary Disposable Bags - 75 Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner and Personal Hygiene Waste","1,499",4.0 out of 5 stars,904
100,/sspa/click?ie=UTF8&spc=MTo4ODM4MjkwMDQ2MDc5MjUwOjE2NzU0NDQ1OTE6c3BfYXRmX25leHQ6MjAxMTU4MjY5MzQ3OTg6OjA6Og&url=%2FBackpack-Capacity-Water-resistant-Multi-pocket-Business%2Fdp%2FB0B6FK9ZZG%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,822,3.9 out of 5 stars,429
101,/sspa/click?ie=UTF8&spc=MTo4ODM4MjkwMDQ2MDc5MjUwOjE2NzU0NDQ1OTE6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,Skybags Brat Sea Green 46 Cms Casual Backpack,308,4.1 out of 5 stars,"7,166"
